Temperature,pH,Heavy Metals,Oil/Grease,Sulfur/Sulfite,Nitrate/Nitrogen,Phenol,Total Phosphate,Cyanide,Total Organic Carbon,Dissolved Oxygen,Fluoride,Agricultural Pesticides,Mutation (%)
20.242584,8.828438,0.007672,8.699659,13.925817,4.257495,0.247809,0.031858,0.080636,2.008504,12.098588,0.197262,0.030689,33.546547
27.924529,8.804540,0.006137,4.879689,10.114148,41.747371,0.489353,0.009120,0.057790,15.446328,13.865233,1.206125,0.014803,79.265659
19.148666,7.521736,0.001289,4.418270,17.300540,2.905090,0.455167,0.083807,0.079265,9.320465,0.014755,2.533638,0.011398,31.886344
13.083029,7.365835,0.004894,0.244824,6.250653,14.237242,0.035686,0.023290,0.096905,11.303221,12.270406,2.764541,0.022738,30.424134
13.963333,6.929374,0.009344,9.241317,12.879187,11.362706,0.102495,0.034447,0.027088,19.304390,12.628593,2.838744,0.043985,53.711278
12.240536,6.502680,0.006315,3.494227,19.020275,27.020161,0.181149,0.036711,0.033128,11.103065,1.773758,4.224242,0.036743,60.687878
5.304905,6.830621,0.008486,8.752076,11.723089,15.831572,0.081042,0.035231,0.008732,8.094363,3.340146,1.976129,0.027523,44.303873
15.648416,8.265086,0.008298,2.338520,15.807556,49.340655,0.445879,0.041383,0.035051,7.803491,9.742011,1.872788,0.036951,83.274657
17.958901,7.442032,0.006286,4.866461,4.820962,47.617755,0.265628,0.046798,0.017339,0.805972,10.526498,4.836572,0.021421,65.986637
22.588700,7.990842,0.002511,8.785566,12.696242,37.348236,0.359521,0.008031,0.066300,15.166354,2.068777,3.478532,0.047807,76.638761
15.653988,7.649539,0.009837,8.464629,19.782232,37.624147,0.267585,0.007481,0.010629,18.488458,0.247359,0.663095,0.029165,86.488812
27.213232,7.404336,0.000994,4.848087,8.137521,5.557298,0.304534,0.079349,0.039808,14.653397,10.658696,2.798864,0.009705,31.776573
12.266773,6.974801,0.002822,7.375918,15.605928,46.841040,0.275387,0.009199,0.018967,13.881173,7.680075,1.344589,0.047944,90.002111
17.164153,8.174541,0.000548,2.063233,8.599168,7.874238,0.095701,0.077969,0.024176,9.269186,13.515302,3.597366,0.044622,27.992560
15.192885,8.093450,0.006587,6.067470,4.905057,20.997705,0.172941,0.042076,0.073455,19.120973,11.921747,0.937573,0.019799,50.911490
9.375121,8.414641,0.001660,0.486584,17.414491,13.960192,0.405513,0.058405,0.039877,18.706268,7.920215,0.233864,0.026770,48.587426
11.066718,8.893035,0.000613,6.074876,13.965462,31.553564,0.323591,0.083123,0.091823,19.100646,9.183755,0.381338,0.013092,73.136965
27.993859,7.635535,0.007827,1.484751,18.834068,17.512222,0.445831,0.070225,0.085297,13.508706,10.317961,4.680219,0.003490,53.224967
21.567794,7.479133,0.000199,1.343711,6.954714,39.969188,0.221676,0.095114,0.005252,18.199733,2.208277,2.688900,0.042213,64.379364
24.678454,8.803229,0.004212,2.916119,2.782300,24.846779,0.377167,0.069641,0.029485,5.633071,11.793082,4.921422,0.028257,39.435757
26.297386,8.711927,0.004723,2.771386,11.923094,21.291379,0.391834,0.018210,0.038055,13.389968,12.319362,4.873599,0.043550,51.981907
10.026269,6.780642,0.002785,4.206637,19.134446,22.047617,0.438410,0.054011,0.003320,2.027166,8.834724,0.817155,0.024619,53.162580
21.418461,8.482978,0.000627,0.434272,16.850924,7.371995,0.370090,0.005114,0.055357,4.260679,9.081100,1.358228,0.032237,30.031978
18.390759,8.006322,0.002586,1.948597,6.445444,47.107617,0.230166,0.054093,0.006689,4.473451,3.698361,4.721280,0.009603,63.151250
12.595994,8.619766,0.002783,0.903268,12.532790,5.107762,0.077386,0.002089,0.020017,5.200598,9.088765,1.468205,0.042205,22.130386
22.357800,7.466564,0.002843,3.147463,11.798580,49.449196,0.251075,0.038180,0.006268,11.770726,2.510495,3.715951,0.049013,78.874877
24.791893,6.899971,0.008227,3.546044,13.642628,38.846394,0.009579,0.022607,0.082372,3.275399,6.948941,2.706198,0.021941,63.782006
13.579738,8.692771,0.003687,3.728862,10.412978,22.250824,0.212817,0.022522,0.048361,7.100547,11.642617,0.940946,0.027990,46.736430
28.973396,6.588062,0.009423,6.228039,4.711538,45.914914,0.245522,0.012393,0.023031,1.138631,9.350166,0.350706,0.002080,65.563446
23.434573,7.466783,0.005149,7.472805,0.943578,3.588055,0.111358,0.027710,0.014446,4.280580,4.021456,0.619664,0.005354,13.272040
11.309524,7.223294,0.008181,4.014141,4.313604,5.985323,0.074123,0.078182,0.037187,8.893767,9.518330,0.691501,0.029067,21.290076
11.135525,6.603664,0.000981,8.071919,16.681739,45.877397,0.358166,0.087577,0.052339,14.116734,13.688120,1.627751,0.010584,94.287777
6.666496,6.772286,0.000947,7.086221,10.441178,31.306142,0.041949,0.098644,0.061917,1.816671,12.619657,1.488774,0.042220,57.857581
29.795783,8.292070,0.001485,7.988699,11.915194,17.376583,0.267804,0.044274,0.033741,3.593331,13.940339,0.534335,0.028402,47.437118
28.670810,7.338447,0.006838,5.068518,14.916952,36.240019,0.284321,0.020990,0.081736,1.998403,13.346153,1.126172,0.020860,67.473057
5.504952,8.217955,0.008251,4.228747,4.420262,8.437543,0.304058,0.021551,0.052855,7.730420,8.863594,1.179108,0.031438,24.208123
6.715154,8.398648,0.001172,6.646748,12.479794,27.434082,0.011746,0.005389,0.096816,4.841733,12.733145,2.239974,0.021680,57.268746
5.720553,7.369430,0.000717,1.552563,4.567111,26.301630,0.288697,0.090647,0.062781,8.622319,5.238350,1.135735,0.034325,40.124870
13.539870,8.871930,0.000845,4.467505,15.975267,17.419625,0.053282,0.080800,0.027937,5.014339,5.808423,1.985108,0.014298,43.894141
15.297770,8.510328,0.009414,7.911083,0.534034,6.706633,0.153139,0.017861,0.005046,12.085071,10.877918,0.422399,0.009966,25.967379
7.886943,8.916736,0.000551,4.852033,1.774943,24.937628,0.386539,0.027324,0.039700,2.207691,8.306709,3.981725,0.030678,36.918078
26.812275,8.962021,0.003633,2.130071,1.003628,15.288650,0.479126,0.012782,0.007744,11.438720,12.009210,0.735052,0.014670,30.065068
21.431141,8.471485,0.008913,6.858511,6.377459,6.794718,0.143192,0.058039,0.071468,3.589233,2.634501,1.327714,0.004087,22.119382
26.180193,7.598133,0.009382,6.995797,10.084232,42.909063,0.283432,0.035226,0.014081,7.891010,2.256361,4.710467,0.024567,72.013855
14.829235,8.039660,0.007952,8.615196,15.673390,32.160987,0.331444,0.054223,0.066678,17.463286,2.047281,4.071160,0.015067,75.359247
6.496430,7.644548,0.005834,3.277046,0.393500,17.109153,0.036877,0.020431,0.070567,14.758543,11.294525,1.606792,0.036245,33.510900
20.666148,8.733340,0.004121,8.330588,6.374027,33.965117,0.406088,0.048296,0.096615,0.347578,0.837266,2.583491,0.030804,53.604641
20.336186,8.096781,0.007282,0.110557,3.240013,34.696177,0.226446,0.054791,0.052590,17.898011,4.731332,4.540953,0.025832,52.952277
11.199442,7.225080,0.008873,4.394713,19.754633,44.744740,0.155302,0.015853,0.090538,12.523749,7.549561,0.940651,0.001505,86.472067
5.141154,7.278197,0.003789,2.415690,7.623884,8.763895,0.446001,0.063957,0.072320,4.944700,8.954282,0.398836,0.010174,24.205089
29.135259,8.184781,0.005929,2.276694,5.844882,31.702499,0.068266,0.035916,0.050201,15.143667,7.683769,4.293888,0.043023,54.280378
25.658425,8.651965,0.002968,5.783579,9.285913,8.524368,0.386741,0.062700,0.051232,3.770065,10.227911,4.599062,0.036533,30.099501
16.620851,8.653960,0.006847,4.318881,13.251476,15.077814,0.082900,0.081570,0.023329,13.746595,5.973829,4.921659,0.016569,44.303093
27.096639,6.575689,0.002303,9.951877,0.114684,3.359113,0.038430,0.046016,0.050281,0.906462,0.225470,3.701047,0.049710,12.083700
23.828822,7.815999,0.001981,3.472978,2.018826,18.782008,0.419643,0.041014,0.002048,7.845213,4.400778,2.796061,0.001634,30.866647
6.937520,7.433221,0.002084,2.203741,13.729438,32.297614,0.258327,0.027245,0.091305,12.750003,1.801538,2.849328,0.027994,60.582216
5.634195,8.643246,0.009243,3.066948,17.805119,41.414614,0.347318,0.087310,0.064411,0.948459,0.923277,0.481433,0.013988,68.275949
17.674827,8.084060,0.004406,4.433988,5.787161,32.588460,0.276858,0.074333,0.055742,15.514272,13.504080,3.267924,0.006390,61.687624
25.384892,8.858882,0.000785,3.076485,3.858938,20.044839,0.041643,0.004133,0.043102,3.289031,13.011121,2.987593,0.021047,33.002147
9.106908,8.291771,0.007975,0.188103,3.216020,32.205633,0.289135,0.019341,0.028270,1.399840,10.148339,1.526321,0.040823,40.498813
28.506688,7.741895,0.003583,3.882373,0.741400,16.047462,0.141496,0.094053,0.020956,9.400252,4.638070,3.071449,0.002265,27.186034
6.474215,8.382910,0.007179,9.320436,17.250996,11.154886,0.123402,0.077366,0.087678,2.818706,10.966480,3.948738,0.007178,45.559887
23.041872,7.058968,0.004700,8.931815,13.845896,30.517824,0.471489,0.002639,0.041425,1.977025,6.560572,3.507618,0.021315,62.427155
19.089290,6.791241,0.006860,9.837974,3.744503,29.487991,0.490164,0.054092,0.072331,2.369638,13.163580,4.713328,0.000371,54.211958
9.078016,7.085753,0.005573,9.996412,19.189014,13.533005,0.002028,0.057995,0.081202,2.228345,0.235483,4.899075,0.010714,46.764146
16.682899,7.187978,0.000592,9.906972,17.562014,49.028324,0.362503,0.080903,0.028010,14.194451,6.717647,3.410908,0.030608,98.427324
26.848477,6.776934,0.005506,8.638599,16.428931,23.378668,0.150439,0.023405,0.013167,3.783243,0.248150,4.148273,0.045489,55.203962
25.148886,7.083295,0.008200,4.875245,7.348371,27.168552,0.398743,0.052057,0.067013,16.458301,8.569785,1.267231,0.008101,56.926105
10.043167,7.794649,0.003383,4.466846,10.452444,23.132609,0.326071,0.027935,0.064664,11.068572,11.780110,4.605318,0.036437,52.347748
14.012657,6.944077,0.002795,8.720383,18.558547,0.642362,0.237722,0.037872,0.057424,13.796287,6.142486,4.014500,0.031364,40.606654
16.475390,7.144506,0.008219,5.217213,11.986309,10.485359,0.012673,0.026073,0.094891,19.726614,1.208590,0.944279,0.012290,41.535223
22.394430,7.466855,0.009140,3.856937,17.255222,17.696941,0.124985,0.017182,0.074650,3.690004,11.239495,4.734129,0.034216,46.882164
29.793840,7.498636,0.009511,9.048536,12.813000,23.688149,0.166775,0.026507,0.033013,1.707520,10.295661,1.783296,0.001818,53.564479
10.821122,8.909065,0.005254,5.083569,0.266123,7.080555,0.265921,0.089705,0.021657,18.508216,10.417137,4.190736,0.005745,27.467525
9.931439,7.965069,0.009896,3.054436,5.876208,4.046268,0.391947,0.006583,0.027638,15.186799,6.230335,1.846459,0.023198,23.933752
18.096951,6.898681,0.006880,1.540721,7.960345,39.810948,0.131740,0.009694,0.085963,16.807493,9.944795,2.682780,0.009568,67.401221
26.949205,7.114722,0.008162,0.890766,15.088642,20.722591,0.161739,0.053968,0.078985,2.781833,7.640646,4.472568,0.022231,41.218822
9.882755,7.420501,0.008905,1.931728,1.173070,42.524670,0.345779,0.066992,0.016124,11.952212,11.307896,3.573383,0.011694,61.013690
11.338540,8.511709,0.006481,1.325609,19.315964,19.345455,0.029003,0.065745,0.059173,1.202352,3.208307,2.445974,0.018224,41.385826
19.130808,7.947396,0.004656,0.061755,7.638173,48.096693,0.179121,0.073535,0.089759,0.565703,6.214971,3.952795,0.024516,60.746891
11.043878,7.033076,0.006452,8.899505,17.936163,11.478922,0.450859,0.074298,0.037921,8.596959,10.762543,4.538040,0.001707,52.017254
27.490998,7.305885,0.008858,7.412826,13.645417,40.079033,0.013312,0.079990,0.020072,13.992376,0.122405,1.821212,0.030778,76.927489
12.633230,8.934895,0.008237,1.138357,4.658464,45.612329,0.418079,0.055679,0.035288,19.590612,7.331438,1.637417,0.029651,71.963458
25.596981,8.562110,0.006764,4.759075,14.596105,16.073860,0.470612,0.016169,0.060687,4.584943,1.080700,1.926297,0.001884,40.822913
9.430744,8.705638,0.000763,4.433925,9.582395,45.684791,0.302064,0.023987,0.068044,5.122173,12.836569,2.766019,0.013886,73.368638
20.706750,8.662668,0.001912,3.468871,5.229752,16.187001,0.287127,0.095805,0.023596,11.763873,4.982274,0.505826,0.026168,34.403015
15.423036,8.224879,0.005864,8.182121,13.139504,46.581258,0.226141,0.093213,0.088530,14.110734,5.932307,3.501700,0.018205,87.006972
11.648081,8.026055,0.006979,2.349578,7.853440,35.904034,0.274878,0.002090,0.060882,6.939940,8.588489,1.212389,0.003048,56.487924
27.222526,6.913724,0.002743,8.472853,1.556014,28.618169,0.014826,0.061254,0.005479,11.503447,1.730277,3.010755,0.033822,48.841982
11.162160,7.996724,0.008880,6.119858,13.134767,28.305363,0.486938,0.061436,0.020249,3.305091,2.978768,4.738094,0.013729,54.965616
15.086723,6.629036,0.009687,4.522627,5.587820,34.834058,0.351526,0.020422,0.095167,11.192301,13.225128,2.565178,0.004235,61.129601
20.948056,7.482271,0.005582,3.017587,16.887186,44.836325,0.241738,0.043254,0.086278,3.578896,13.018980,4.678834,0.048795,77.728942
15.602701,8.808747,0.006839,5.188972,8.741124,42.431198,0.278257,0.016828,0.055148,5.382371,3.057130,0.627713,0.019779,65.453702
11.891433,7.601632,0.001976,5.180716,13.394226,49.601878,0.407715,0.025357,0.030221,15.784267,11.632851,2.999171,0.005605,91.126192
16.152272,7.633025,0.005797,1.186842,5.610468,46.916332,0.465746,0.002595,0.078719,7.693413,13.386385,3.920016,0.041015,68.938865
12.995196,8.334825,0.009529,3.312171,19.391700,31.937146,0.423001,0.025491,0.007732,18.905805,4.685920,2.811026,0.031624,74.336642
6.218712,6.701095,0.009232,9.317431,18.842713,48.405916,0.292954,0.044995,0.081839,15.701558,8.749399,3.150704,0.033817,100.000000
7.186838,7.045707,0.000859,4.279019,10.033646,11.863150,0.411843,0.052377,0.096244,9.930340,11.909756,1.257810,0.015477,38.028552
10.340120,8.266778,0.002988,2.332888,16.914972,18.035201,0.422707,0.019218,0.041334,15.432505,6.001790,1.860451,0.005884,52.006967
20.656714,8.861591,0.004366,8.619156,4.815567,49.725992,0.406465,0.015638,0.079252,17.462771,4.916863,1.994231,0.047705,84.715436
13.984764,8.709587,0.002016,0.753180,19.381996,26.306309,0.143132,0.052482,0.011677,5.483686,4.529589,2.396552,0.028369,53.173769
18.010333,7.316256,0.007464,6.054039,17.998342,21.289045,0.052929,0.010711,0.022811,8.832365,1.914905,4.984779,0.045473,54.659072
16.988269,8.015461,0.000855,9.437138,19.134170,47.216779,0.427869,0.020345,0.096605,1.882105,10.551518,1.590219,0.047324,90.345942
9.085686,7.819732,0.002790,6.128757,0.248066,16.149099,0.499069,0.048424,0.050301,9.652681,10.853281,3.038824,0.049786,34.093664
6.741132,7.618578,0.004056,4.635484,12.672331,44.938485,0.349204,0.079713,0.000986,9.351423,4.954364,0.661394,0.011332,75.899763
27.728018,7.725616,0.009071,1.978855,14.517276,4.750971,0.257029,0.004538,0.081096,8.274331,9.263564,2.237948,0.036690,29.267926
14.359256,7.990605,0.007693,1.218019,1.509658,15.947987,0.358090,0.017835,0.017340,14.439022,4.381564,1.798764,0.028263,28.403007
6.818582,7.012653,0.004593,0.050757,2.985656,26.332783,0.250583,0.001462,0.076004,1.575311,6.741500,4.076790,0.004836,31.526583
11.823100,8.380508,0.001406,4.519398,19.409492,15.254024,0.299585,0.081578,0.087389,10.986040,2.375000,1.215334,0.014017,49.684057
7.822542,7.481088,0.008875,1.354529,14.174358,40.542590,0.331153,0.048010,0.085033,11.507911,6.603970,3.253033,0.020092,70.437021
11.636119,7.282933,0.005865,8.715256,4.635551,0.173161,0.386797,0.093998,0.046511,10.073111,9.971903,1.866938,0.009064,23.539125
13.733092,8.670233,0.000202,9.391695,7.680660,28.958167,0.027284,0.074907,0.011032,1.206945,0.421655,2.327763,0.006632,49.618302
6.041326,8.905993,0.009866,1.785300,1.625314,8.855997,0.089720,0.062690,0.015876,4.351716,6.536934,1.849369,0.007987,13.543494
10.186036,8.984855,0.009378,0.285344,19.776153,35.907478,0.336844,0.041456,0.005327,3.772991,9.814602,4.438605,0.045935,65.922472
6.731582,8.605745,0.003841,3.689562,6.904478,37.376636,0.263457,0.098414,0.028935,15.553040,4.162548,1.360898,0.022870,63.531488
17.773446,8.653038,0.007875,6.101222,17.569049,3.945520,0.222327,0.079900,0.016941,11.238695,8.734893,3.113417,0.042885,38.913501
6.695870,7.847839,0.004344,1.734869,5.595467,20.170517,0.274196,0.024944,0.005670,6.707345,13.041351,2.773434,0.005413,36.279631
11.964785,7.424072,0.003707,8.004280,1.125322,48.991622,0.117319,0.062782,0.071966,18.560712,2.834470,3.991351,0.033014,77.385276
27.055885,8.158221,0.006072,3.498377,7.223106,3.733930,0.364115,0.065048,0.095255,12.556969,11.335254,4.771494,0.041032,25.945649
23.800322,7.655531,0.000692,8.952251,7.273368,16.642655,0.039513,0.077391,0.008684,17.435803,12.771499,2.536644,0.000767,51.294830
16.107546,8.708784,0.001168,3.890004,10.289208,20.277536,0.405030,0.007331,0.088965,16.173893,6.144592,0.373053,0.032295,49.701235
18.511708,7.672108,0.009170,3.164349,2.627955,35.267523,0.430981,0.088680,0.081043,7.609184,5.251100,0.408478,0.007498,50.541359
22.772071,7.737242,0.008979,2.880674,15.517156,35.313039,0.497433,0.053973,0.097889,10.130154,9.283361,3.829298,0.012717,69.123989
27.212332,7.104046,0.009233,0.283392,2.255048,15.575908,0.230559,0.077321,0.061893,9.203545,5.341060,0.688074,0.008916,23.658721
17.628484,8.413968,0.008432,3.910670,14.395788,41.049599,0.477259,0.044434,0.086819,5.097128,12.046184,2.137412,0.043560,73.687954
14.296660,7.278215,0.003625,1.820548,11.029901,5.264410,0.457301,0.097207,0.056860,7.854389,3.780962,3.763138,0.029743,23.425417
21.175519,6.879841,0.005150,1.742105,17.718781,23.344497,0.281135,0.086050,0.071135,13.294632,12.728342,0.807274,0.040581,59.475906
15.298279,7.939069,0.008924,0.775317,4.054634,35.997023,0.483139,0.043051,0.050431,2.813783,0.973340,1.996125,0.047920,45.188958
15.024993,6.795926,0.001270,6.995987,1.860776,31.330303,0.249928,0.002476,0.016374,2.159771,4.367202,4.101127,0.008501,45.102472
21.677872,8.255695,0.004167,2.094683,10.012026,18.980377,0.491028,0.011303,0.008888,0.704025,3.143274,4.719410,0.023204,32.879883
7.314515,8.464686,0.009108,8.826665,8.723213,0.142566,0.130087,0.002672,0.031234,4.281844,5.908969,3.339989,0.032087,21.061321
26.269610,6.959315,0.002318,7.664734,3.230775,1.534248,0.334405,0.014793,0.094198,19.919166,9.548051,0.987381,0.036525,29.017031
21.219348,7.832429,0.006757,1.119003,13.074507,42.594816,0.120608,0.022737,0.048133,15.854132,7.139950,1.098452,0.029505,74.215405
6.724009,8.881655,0.003976,4.265209,12.374089,35.721721,0.354508,0.075555,0.047640,3.040557,5.000934,3.163618,0.003906,59.890171
20.581271,8.183615,0.006772,5.509271,8.972799,49.343599,0.238831,0.010973,0.045882,19.222162,5.446505,3.676182,0.020294,85.346271
12.476535,6.648192,0.002435,1.413457,15.435154,41.958102,0.314201,0.086813,0.040862,5.462120,8.430130,2.709039,0.017599,70.104703
15.168040,8.172181,0.003928,4.176177,2.258701,9.948309,0.267997,0.072849,0.080057,6.080650,7.407930,2.343897,0.038266,21.472770
22.740154,8.394124,0.008164,4.661732,1.553325,6.913931,0.107425,0.034664,0.065903,14.666910,8.909718,1.200548,0.047590,24.225430
16.404913,6.774069,0.003448,0.587354,6.049834,7.609881,0.224872,0.008595,0.014159,11.860783,5.226531,4.566939,0.010361,20.949984
13.312181,7.046925,0.005434,3.354190,10.473365,6.661729,0.197282,0.046828,0.066270,7.627434,9.350632,4.802949,0.017220,27.724876
14.213312,7.248740,0.005083,6.946206,8.007718,17.798249,0.345540,0.019692,0.019333,18.890371,10.590985,3.058237,0.015463,51.831593
16.985737,7.112140,0.002095,8.253450,9.223420,14.455401,0.014223,0.037471,0.054644,17.668610,0.930365,0.291400,0.003952,45.559818
14.303415,8.734472,0.007978,4.830146,10.287621,9.467543,0.076441,0.077162,0.021532,9.728850,0.890725,4.918066,0.029371,30.734302
10.243104,8.579812,0.002569,9.022661,10.445305,42.697656,0.330971,0.025554,0.016074,18.503150,1.340431,0.535205,0.035931,82.492567
7.502406,8.814949,0.001263,1.203475,19.610716,1.030964,0.081181,0.040581,0.068454,13.689064,7.933941,0.283324,0.028590,32.042072
14.479652,6.560188,0.006454,6.568261,19.220025,40.175028,0.204010,0.064900,0.077774,8.541241,10.488995,0.591703,0.038973,82.470566
24.622920,7.337530,0.001665,9.291392,3.242974,43.957180,0.277180,0.066844,0.016106,17.840042,5.381882,0.478017,0.040458,77.116068
27.408177,7.903980,0.003605,0.015862,16.528946,46.002098,0.010984,0.060124,0.037729,1.224095,0.549131,0.568170,0.008721,66.826277
23.193013,8.868294,0.004835,4.269366,16.801951,30.169549,0.099916,0.076721,0.070322,11.108609,0.769713,0.119358,0.043928,63.037172
