Sıcaklık,pH,Hg,Pb,Cd,Yağ,K.O.İ,Sülfür,TP/CR,Nitrat,Azot,Fenol,Fosfor,Y.A.M,Siyanür,Organik-Karbon,Çözünmüş-Oksijen,Florür,Tarımsal-Pestisit,Mutasyon (%)
14.423637,8.487958,0.001586,0.066917,0.006603,5.812134,60.115180,14.840183,0.243727,33.785632,7.413379,0.225135,0.098430,2.347366,0.060944,19.667889,6.473310,1.733918,0.021227,42.446107
21.495415,8.072943,0.005805,0.071797,0.008481,8.856639,46.992465,12.795212,1.650495,48.543558,2.545543,0.308481,0.044340,3.099527,0.095953,0.708524,8.656874,2.371416,0.045672,19.165785
16.264824,8.381545,0.005072,0.043567,0.002064,8.233479,28.636395,0.506606,1.958814,31.501275,2.192999,0.312038,0.082774,3.264083,0.006283,10.794698,5.731735,3.019545,0.005340,30.924778
13.394299,6.782940,0.004928,0.066372,0.000970,2.683273,87.876053,9.764749,1.068825,46.391398,9.169629,0.401377,0.051120,2.678878,0.094794,9.714422,11.849074,2.375841,0.040922,38.583355
23.480412,6.843126,0.002951,0.067571,0.008435,4.771073,22.718513,9.788101,1.134679,33.907063,3.649669,0.143537,0.067978,2.865813,0.013823,17.223362,2.215109,2.572785,0.047457,45.846867
21.200727,8.924502,0.001185,0.004380,0.002393,0.750043,182.834894,6.238577,1.278368,40.312632,7.087900,0.473751,0.014012,3.547174,0.062887,16.802674,6.967785,2.957814,0.024850,66.983237
13.672086,7.455948,0.005688,0.074060,0.006574,7.840797,153.235916,7.095144,0.558051,37.587969,2.191647,0.477176,0.055936,0.936384,0.055371,12.769183,1.984355,0.620291,0.016425,80.556293
27.056194,8.631034,0.004493,0.072007,0.000144,5.546274,156.148100,6.082300,0.563110,41.806430,8.805630,0.072685,0.050203,3.916904,0.062063,19.010244,5.274837,2.095789,0.029011,68.699473
16.019851,6.823207,0.003245,0.045233,0.008192,6.680729,102.118385,13.664283,1.674097,4.785124,5.025319,0.206004,0.081317,2.912061,0.028750,15.485355,12.997333,4.806468,0.026324,39.998931
29.028900,7.198692,0.006022,0.076896,0.009301,4.787229,32.186406,9.470909,0.519462,34.689734,4.675285,0.027427,0.019131,1.417039,0.088177,19.989800,2.045203,1.388630,0.029687,51.577086
29.993832,8.284561,0.004931,0.043315,0.007630,7.039321,123.218072,1.499289,0.566170,36.859281,6.031072,0.249206,0.096635,3.044506,0.072292,3.099303,8.144430,4.090784,0.020173,41.824168
22.209604,7.804967,0.005872,0.027635,0.002149,7.080087,59.614028,6.058796,1.247621,43.021000,4.509463,0.216099,0.078810,3.651928,0.016446,10.168626,13.526857,2.011896,0.026355,22.679456
20.587266,8.668649,0.009320,0.029112,0.002984,2.434866,39.185252,2.232033,1.352989,44.885887,2.792892,0.221287,0.018841,3.500036,0.048705,7.787694,10.882431,1.396931,0.039817,18.321242
19.506290,8.628465,0.000415,0.061583,0.003006,4.261820,6.198083,11.009956,0.951383,48.549162,0.931388,0.376390,0.001842,2.252103,0.082725,2.063179,11.921925,3.318324,0.009994,6.792134
19.511361,7.109335,0.000529,0.019126,0.007952,4.915347,121.052112,11.620843,0.855727,28.903428,4.049784,0.435658,0.054113,3.875138,0.096816,5.346922,13.569159,1.306993,0.047227,39.680633
20.792728,6.602897,0.005154,0.068194,0.002480,9.022344,115.543908,19.212661,1.753027,14.800158,8.318523,0.188896,0.078574,0.772059,0.083783,18.474401,11.952150,1.871832,0.010007,49.078730
22.493327,7.613583,0.008886,0.065684,0.004088,5.016284,186.378967,7.095400,0.854228,22.468585,6.709024,0.354936,0.071501,1.133746,0.069701,1.945418,1.725335,4.850739,0.016401,79.949481
26.018839,8.466149,0.007775,0.075167,0.000120,9.554062,199.139268,3.565664,0.100281,1.066445,5.258090,0.251287,0.051713,4.592495,0.073864,4.948165,6.966842,2.572567,0.049539,66.360291
12.095541,6.926905,0.003880,0.037276,0.000102,8.509250,83.559910,7.613890,0.130996,21.188999,9.557196,0.372371,0.093603,4.992299,0.070341,0.289671,0.133588,4.270038,0.037233,55.051614
7.750674,7.776027,0.008907,0.023539,0.007895,4.283576,30.145655,18.126079,1.203907,35.607748,2.237231,0.220068,0.050707,3.649489,0.087700,5.960988,13.589113,3.655500,0.042669,12.641450
16.906692,7.636493,0.006560,0.007433,0.009855,3.867769,37.737605,10.028822,0.798443,24.381651,3.633362,0.470354,0.079371,2.036246,0.059393,12.394029,5.540306,2.689497,0.032974,34.713837
14.454068,6.546548,0.008251,0.040203,0.007695,6.171322,97.130023,7.863288,1.983636,15.074426,5.240161,0.246868,0.007379,4.549432,0.029397,17.083193,13.208982,2.584722,0.025715,39.412454
5.455591,7.731880,0.008818,0.062368,0.004200,3.405734,77.633775,10.053434,1.068064,48.824207,3.609593,0.240217,0.064500,3.155367,0.034464,3.796671,1.940467,1.657113,0.028390,49.150509
18.921214,8.698354,0.005350,0.001205,0.000521,5.761239,176.349094,16.560212,1.239023,27.507266,2.718208,0.102939,0.093507,4.067624,0.058290,0.211094,3.646927,4.152705,0.017589,53.610602
22.687563,8.505389,0.007884,0.048937,0.004097,7.401045,113.064872,10.932131,1.824933,8.150376,6.877230,0.148566,0.098961,4.066540,0.035312,18.635994,6.948342,4.737960,0.021193,51.240184
9.299476,8.091500,0.008836,0.008636,0.009419,3.857532,119.981870,5.978006,1.561769,26.156333,7.356324,0.070753,0.090400,4.453709,0.023616,12.704528,1.983306,1.906947,0.023895,61.340299
14.543830,7.464115,0.002801,0.028453,0.008295,5.552044,162.941803,2.959830,0.190259,15.859567,9.346103,0.283152,0.032540,4.151097,0.024413,13.968784,3.724458,1.013952,0.018256,67.365346
10.720783,7.828905,0.005088,0.004062,0.001305,1.873767,61.229634,8.657678,1.675696,3.015321,3.949241,0.392936,0.040702,1.419095,0.011104,9.356758,3.038262,4.540203,0.023144,39.683502
14.025664,6.976832,0.003424,0.064863,0.004874,3.541126,38.389723,10.723261,1.528851,22.465159,2.515426,0.176816,0.019350,3.176228,0.056470,10.369494,0.247565,2.504880,0.045624,54.108600
24.243857,8.197625,0.005615,0.062902,0.007625,1.023973,77.777932,14.589847,0.814009,39.651678,0.776535,0.342504,0.066205,4.745911,0.002345,3.848498,5.693574,1.608211,0.034658,40.221168
5.318712,8.077643,0.003016,0.097561,0.001665,0.959566,12.463440,7.655403,1.107064,44.587330,9.633698,0.351654,0.025480,4.169142,0.041653,15.814988,10.452315,2.569723,0.014325,25.038339
28.077998,6.992048,0.000791,0.091750,0.004292,3.520010,198.074404,11.705908,1.810864,25.996929,3.480640,0.172161,0.067295,4.039302,0.078501,11.728444,9.978381,3.040997,0.033634,70.298949
11.947922,7.491068,0.001744,0.059710,0.006029,6.903053,43.963879,0.881298,0.891342,29.296374,8.951233,0.321695,0.084078,4.347236,0.082754,19.289692,2.722949,4.162174,0.026950,51.738832
24.391423,8.401303,0.008223,0.032129,0.008361,4.609231,119.393400,13.902514,0.570251,35.614330,3.116949,0.159295,0.008175,4.550948,0.078551,6.199275,3.887491,3.086990,0.041123,50.370267
9.197042,7.578038,0.009804,0.076594,0.003613,7.510673,58.137174,12.589591,0.857621,41.564787,7.052732,0.132229,0.064892,0.210962,0.037066,18.869005,4.516527,4.447962,0.013348,43.994865
28.727612,8.439361,0.002364,0.054909,0.009611,4.612782,130.359414,17.486440,0.123203,48.898566,9.632975,0.473539,0.095038,0.746069,0.092854,17.807590,12.688105,2.444152,0.041385,57.057948
7.948545,6.798158,0.008760,0.055460,0.000434,6.272008,173.788825,7.354331,1.456548,37.465566,8.217982,0.190474,0.080965,4.412573,0.074541,1.664612,4.843997,1.768613,0.047020,54.742704
12.847157,7.045146,0.008965,0.058441,0.002446,5.442980,147.120869,6.345770,0.259801,46.814094,0.343592,0.279691,0.018699,0.103819,0.047347,19.402407,2.905041,1.208645,0.036659,72.057039
13.681527,6.591379,0.003811,0.021757,0.005269,2.490636,32.869982,1.845043,1.239676,38.067020,4.516189,0.327535,0.050931,1.238750,0.050731,14.028955,1.399425,1.720315,0.049342,48.952539
22.623798,8.364442,0.003409,0.087899,0.008773,6.200822,81.188536,3.070446,1.866659,27.554065,3.850049,0.304949,0.087652,3.415039,0.010262,11.917768,2.144897,1.709184,0.038738,59.167528
18.521875,8.855264,0.008539,0.002272,0.005734,1.944569,56.934947,15.976557,1.128847,27.514779,7.778860,0.071666,0.085152,1.702724,0.007195,1.585554,11.382411,1.252376,0.019121,14.419655
11.552978,8.379627,0.004874,0.002864,0.009665,1.970283,156.325538,7.020408,1.805869,28.556824,8.347602,0.343849,0.032106,0.731906,0.012610,16.849627,8.130006,3.690864,0.004135,55.666483
24.854765,7.544883,0.007029,0.061850,0.009383,8.890467,15.619074,19.738369,1.630080,11.015784,1.278391,0.444953,0.077143,1.950442,0.044509,9.892049,5.310000,3.421930,0.040566,34.739866
26.022876,7.968601,0.009929,0.032407,0.004701,7.194046,57.900095,14.784707,1.091582,19.948907,9.619290,0.346312,0.094330,3.676804,0.017202,7.064368,3.960511,4.804653,0.038987,40.605472
10.514391,7.094932,0.003272,0.010327,0.006548,8.795800,37.348166,19.913664,0.631082,37.274389,2.418075,0.370449,0.087491,3.376516,0.045211,16.742740,2.195633,1.487388,0.041946,42.704368
22.028463,7.300341,0.008030,0.056760,0.007345,6.098931,76.309691,1.032397,0.923520,9.292966,2.366242,0.235020,0.073748,3.213693,0.000534,16.271285,11.503203,2.734292,0.037395,37.442475
5.022465,8.047914,0.005393,0.072832,0.003776,2.832527,172.664280,10.790877,0.629966,18.796792,2.431361,0.446927,0.054820,4.507429,0.000090,0.217871,9.506621,4.056533,0.036067,44.799185
19.962571,7.078744,0.009330,0.015773,0.004771,2.917809,158.011742,7.668678,1.505433,6.798198,8.584180,0.348723,0.022515,0.670483,0.062421,2.053435,3.739715,4.099333,0.027201,56.229737
11.934142,6.810430,0.003937,0.032790,0.001427,0.077040,50.684384,17.426630,1.391171,49.034801,4.520836,0.456239,0.008074,0.942312,0.097762,13.182738,13.283781,2.087272,0.006761,29.584939
19.169062,6.837153,0.007668,0.078301,0.006260,4.458785,22.293015,13.318540,1.993867,13.881046,1.387267,0.389076,0.059287,2.430379,0.084979,6.412652,5.530512,4.872271,0.008212,31.610486
13.131593,7.432842,0.006550,0.087495,0.006842,3.461545,37.831514,15.566515,1.265778,32.330877,7.039605,0.115025,0.058184,0.604500,0.026608,18.936892,12.023832,0.665173,0.047910,27.847600
17.859839,7.318209,0.002335,0.032359,0.002629,5.368253,20.788564,10.099501,0.865670,0.468441,4.936164,0.026100,0.003534,3.499893,0.015520,4.786040,8.988810,2.813788,0.012054,14.253729
16.760864,7.795717,0.006466,0.074387,0.007027,0.640886,75.493481,6.201561,1.571264,35.569339,4.217923,0.315119,0.047056,3.838382,0.011967,11.480297,9.335205,4.284877,0.009964,39.228280
22.966909,7.830706,0.007099,0.064542,0.006070,8.837246,101.609107,19.258233,0.351178,24.939940,0.961887,0.315017,0.012415,0.717044,0.018341,2.399948,8.436922,3.063595,0.015554,37.819309
10.156108,8.334722,0.009442,0.085029,0.007754,7.411802,79.212950,7.441426,0.403737,46.547052,9.112365,0.345761,0.021849,3.663134,0.048117,14.375786,4.414097,4.548438,0.034862,52.773965
10.525960,8.959294,0.001845,0.083438,0.001552,2.319105,178.840852,11.516414,0.199812,30.489167,3.170516,0.130222,0.016608,4.611076,0.029330,6.773242,7.608575,0.947813,0.011737,61.599893
28.584100,8.939313,0.007555,0.007857,0.001591,3.055147,10.843760,19.556524,1.951079,37.286258,8.843919,0.129097,0.060800,2.596369,0.027036,2.659964,3.305801,3.241939,0.041924,20.221057
29.879554,6.762466,0.003579,0.026535,0.001095,7.134731,182.194387,17.492106,1.672018,1.048927,7.450848,0.119155,0.043620,1.124166,0.041834,5.956611,8.586098,2.956877,0.041119,53.687884
18.360657,6.977518,0.004082,0.044036,0.005223,9.452542,141.475330,9.071715,0.674592,45.742454,1.559190,0.431743,0.024829,3.353885,0.096552,9.464048,13.414513,3.539311,0.019214,47.297549
28.648370,8.848463,0.008733,0.016159,0.006303,5.523027,39.501754,18.940238,0.486156,36.817518,1.373961,0.234841,0.034008,4.585954,0.031321,10.025157,12.323192,1.900291,0.049854,22.183816
9.657105,7.550595,0.000405,0.089210,0.004329,4.726621,77.555153,4.794975,1.554255,12.851289,7.057800,0.253244,0.057573,0.979059,0.093521,6.587142,2.476999,3.692103,0.012228,52.743185
5.769995,7.969018,0.007317,0.039604,0.006934,5.828648,28.959745,4.041634,0.634984,20.548272,3.914701,0.448456,0.045846,0.629381,0.098163,18.246601,4.529259,1.688287,0.044035,37.531667
6.498794,7.195409,0.009661,0.022172,0.008590,1.631650,198.445380,13.571241,0.723418,29.862057,0.812109,0.177880,0.039922,1.704682,0.047834,4.098274,11.453623,0.601945,0.037230,49.693322
18.070096,8.992996,0.000790,0.096256,0.006696,1.866370,140.753324,12.926153,0.435914,26.329054,7.724877,0.441540,0.099978,4.156665,0.076346,14.602542,13.944786,2.698803,0.047542,58.441070
27.228962,7.235072,0.003709,0.079477,0.005967,2.587067,164.030901,9.836053,1.287703,34.735161,1.013159,0.119114,0.021337,2.250223,0.089613,1.539907,7.798566,3.863902,0.038919,52.550857
24.384473,8.748330,0.007158,0.054761,0.003746,1.809827,164.069577,5.411957,0.209197,46.817009,7.653913,0.239509,0.031589,4.677401,0.064938,19.726775,3.097553,4.371550,0.038588,77.164268
8.296545,7.789454,0.009360,0.079928,0.008415,6.565038,90.352507,19.737922,0.294821,34.089817,1.387955,0.146802,0.079791,3.952619,0.067618,6.359318,2.230002,4.964070,0.034415,56.167445
29.902970,6.577405,0.006472,0.019954,0.009309,1.588002,2.305412,6.949540,1.675982,33.013517,4.377285,0.175765,0.038921,1.639179,0.099241,7.595618,4.504872,3.654422,0.016828,24.477237
7.412106,6.823946,0.005331,0.072641,0.001433,3.492499,112.414087,11.868816,0.601097,14.774711,7.440409,0.153255,0.033770,2.998310,0.036775,7.155428,5.167616,0.449525,0.048721,49.942257
17.653220,8.427350,0.008017,0.020416,0.005591,8.798044,127.232758,18.315296,1.900627,48.286893,7.455543,0.489889,0.093639,3.396431,0.035992,16.030783,9.706103,0.267162,0.042345,54.134667
10.010295,7.910034,0.009556,0.030827,0.005098,5.884046,110.813305,1.605704,1.096739,23.651679,2.133963,0.324859,0.087724,0.910319,0.002092,5.975467,8.299910,4.279730,0.020622,40.818105
17.962045,7.689830,0.000136,0.099381,0.004205,6.112444,97.644824,6.899614,1.785148,40.652455,2.088915,0.088090,0.063777,2.091674,0.010294,8.676053,2.991002,3.115267,0.029316,58.549234
10.109794,6.908065,0.008202,0.095036,0.005854,4.647862,60.437982,17.052749,0.152523,46.837755,4.760384,0.048713,0.066221,2.195745,0.031110,13.002536,12.560288,4.780993,0.048256,31.040951
13.171074,6.721190,0.005827,0.003702,0.009182,0.850583,23.679834,7.817490,0.932638,31.273071,2.934073,0.243320,0.067930,2.059582,0.073411,0.933588,0.943839,4.688650,0.006969,30.149197
15.378474,7.841133,0.003764,0.040418,0.007673,8.434155,51.558725,2.900829,1.632187,44.770352,0.622238,0.300807,0.062310,2.587797,0.036100,10.499264,11.514209,3.802270,0.038531,25.360814
22.595634,6.844727,0.002281,0.043219,0.003829,5.187532,118.825450,19.306271,1.675864,37.062963,7.764749,0.312006,0.025341,2.717135,0.021339,10.077557,13.225837,0.655466,0.037088,39.721560
15.626103,6.544091,0.003059,0.067475,0.000286,7.405310,141.562257,6.673545,1.488137,48.251253,6.337228,0.038939,0.001274,1.810250,0.066762,18.491342,13.203937,0.254925,0.003005,50.440010
14.493557,7.366990,0.009723,0.010072,0.001555,7.935752,148.223704,12.856451,1.483363,40.299414,2.155567,0.218841,0.018688,2.274444,0.002627,11.490942,0.373444,2.984713,0.012567,77.025787
25.167790,8.819385,0.009333,0.003045,0.000276,8.907960,83.705288,19.858743,1.622122,1.080175,9.894973,0.279954,0.076418,1.585302,0.090998,10.382997,13.989701,3.791129,0.010521,30.447989
14.453707,6.990091,0.006167,0.044670,0.009405,6.445647,136.481829,18.031944,1.389474,48.690378,2.896548,0.192374,0.098360,1.682012,0.062551,1.907516,3.067788,4.488354,0.021687,52.722557
12.137145,7.182608,0.009602,0.072914,0.005540,1.765014,170.421296,1.862262,1.265655,27.341935,6.983135,0.378036,0.070424,3.029237,0.039940,13.672056,11.777344,2.152505,0.021583,63.761590
14.259737,7.796089,0.002052,0.015387,0.009989,9.003710,20.653055,19.478466,1.039270,1.331918,6.655733,0.166100,0.012038,0.709372,0.075947,5.729344,12.583173,3.913402,0.024351,11.147664
21.173910,8.789723,0.005269,0.019079,0.008189,8.488567,162.931940,18.272405,0.491318,31.961970,6.910064,0.258420,0.010631,4.919871,0.057368,7.296660,5.977897,0.372766,0.042414,56.156070
24.359658,7.631969,0.002432,0.051208,0.000483,8.165740,100.359680,4.478554,1.884951,37.890885,5.436316,0.012650,0.099726,0.366715,0.051369,18.306684,13.702975,3.451685,0.014716,39.466340
21.239821,7.259027,0.009524,0.035827,0.004735,4.137680,63.549622,1.325543,1.865365,35.972494,4.510956,0.039797,0.014590,0.515878,0.034969,5.738342,5.700339,2.587914,0.025601,30.876005
6.157612,7.095324,0.004423,0.082281,0.005032,4.032921,117.229269,4.678973,1.842670,31.839157,2.996330,0.228036,0.040178,4.995267,0.097756,6.388544,9.389566,4.302758,0.048707,42.678232
5.643867,8.137715,0.004588,0.011490,0.002991,1.896651,65.224592,10.431807,1.241218,36.569382,4.141059,0.350556,0.083642,0.579774,0.061766,19.354852,12.372782,3.891452,0.029041,31.352022
11.115259,6.529982,0.006801,0.036028,0.000178,7.644817,115.511601,19.397811,0.828313,16.589802,8.355592,0.044231,0.052005,2.197995,0.027783,9.945129,11.246783,2.018928,0.037919,36.775030
21.635599,7.023252,0.007279,0.037491,0.000181,1.667803,77.860287,16.369010,1.349627,36.614424,2.386034,0.228607,0.060844,3.976419,0.087392,15.972455,7.976068,2.472621,0.031184,39.831425
9.835518,8.235932,0.009759,0.003953,0.005376,1.839699,135.955273,18.609731,0.300041,49.312712,0.264917,0.083099,0.095648,4.002743,0.029410,4.144538,6.181009,1.709159,0.013267,41.641382
5.207880,7.389261,0.001673,0.055103,0.001665,6.432344,120.541373,11.484059,0.915900,46.155735,6.794152,0.154460,0.065868,3.771722,0.052339,15.974940,7.900039,2.414609,0.029521,49.339491
23.184918,7.672573,0.008665,0.066134,0.009342,0.272788,180.221475,14.728274,1.328387,1.466144,0.345955,0.240964,0.090416,1.083733,0.067976,6.945581,11.669136,1.255940,0.022565,56.390693
14.599388,8.534092,0.004639,0.057115,0.004706,5.223048,147.104638,13.384063,1.474071,28.243472,2.779125,0.106944,0.090180,3.365441,0.068348,19.764559,1.661729,0.864344,0.041628,77.975512
10.170863,6.850720,0.002698,0.006700,0.001438,2.190438,175.576534,8.949475,0.391926,5.433655,4.587749,0.227866,0.056685,2.988236,0.079952,8.653994,2.136127,4.918219,0.042402,69.084929
16.050717,7.229092,0.009433,0.044626,0.009455,1.505444,148.746293,13.816705,0.536013,31.078572,3.049504,0.359256,0.055301,1.690544,0.041667,1.187239,10.418390,2.305163,0.006993,43.213433
22.491503,7.866817,0.009901,0.084963,0.002298,8.976924,157.037546,14.278212,1.264822,35.440433,8.789314,0.214387,0.042713,2.807908,0.038775,2.682890,13.650394,4.276816,0.015158,48.506541
18.432303,6.773929,0.001282,0.099208,0.002903,4.169332,113.878148,10.461411,0.439443,39.034401,4.462026,0.250180,0.005483,1.303870,0.074278,7.741911,2.144168,4.409277,0.026858,64.992123
24.254967,7.260983,0.002620,0.011980,0.004171,0.993806,134.393527,13.055097,1.822754,43.247368,9.485085,0.446211,0.040174,0.646838,0.079896,18.786851,5.652778,2.785406,0.033672,58.875012
17.424815,8.902559,0.003654,0.045583,0.005948,2.011863,72.901625,10.691017,0.405364,32.807103,2.067232,0.440384,0.082190,1.317576,0.069858,4.031862,5.353877,3.098499,0.013665,36.693941
20.418461,8.190142,0.005685,0.049618,0.005777,0.711420,148.770546,8.376685,0.783416,9.961156,9.526856,0.434498,0.015724,2.052710,0.073858,13.999237,8.322083,1.192234,0.006154,61.205883
7.662058,8.431546,0.001373,0.078082,0.006994,0.297310,101.256077,12.409413,0.386237,31.536521,1.099672,0.437525,0.029815,1.270529,0.003999,14.365896,11.640659,2.499086,0.012985,43.291871
5.977494,8.520106,0.006773,0.050127,0.004707,4.581997,67.990165,1.078052,1.155257,5.918274,8.901055,0.012505,0.088462,3.003901,0.059129,6.188297,2.479907,4.726858,0.011643,44.162042
16.655843,6.916844,0.006284,0.058947,0.008335,5.044831,19.635087,14.916398,1.207971,45.456991,3.167901,0.446162,0.098187,4.892195,0.099614,12.839143,1.838897,4.610927,0.006852,49.340334
14.801310,6.764200,0.003189,0.048429,0.000418,1.432679,119.292808,15.117080,0.836638,2.347367,2.531702,0.410997,0.011665,2.096755,0.086169,13.887204,0.104718,4.514185,0.037566,80.842783
7.446035,8.226211,0.005515,0.033747,0.007315,5.437097,43.069395,17.919680,0.610379,17.538941,2.724181,0.133793,0.003999,4.626903,0.035199,10.964230,10.227653,0.870781,0.008101,20.341795
